what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407093222
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1311407094599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311407104885
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1311407107129
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1311407110815
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1311407110836
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1311407114829
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1311407118813
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1311407128929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407170892
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1311407170945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407171736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407174892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407179685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407243068
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1311407243576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407248889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407251472
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407252008
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1311407253983
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1311407254231
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1311407254237
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1311407254252
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1311407254253
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1311407254254
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1311407254261
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1311407254286
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1311407254298
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1311407254298
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1311407254298
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1311407254333
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1311407272689
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1311407272690
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1311407272691
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1311407272692
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1311407272692
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1311407272692
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1311407272692
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1311407272692
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1311407272692
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1311407272693
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1311407272693
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1311407272693
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1311407272693
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1311407272693
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1311407272694
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1311407272695
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1311407272697
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1311407272698
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1311407272698
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1311407272699
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1311407272699
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1311407272700
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1311407272700
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1311407272700
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1311407272701
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1311407272701
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1311407272702
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1311407272702
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1311407272702
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1311407272703
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1311407272703
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1311407272703
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1311407272703
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1311407272703
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1311407272704
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1311407272704
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1311407272737
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1311407272737
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1311407272738
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1311407272738
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1311407272738
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1311407272738
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1311407272738
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1311407272739
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1311407272739
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1311407272739
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1311407272739
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1311407272744
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1311407272744
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1311407272744
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1311407272745
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1311407272745
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1311407272745
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1311407272745
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1311407272745
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1311407272746
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1311407272746
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1311407272746
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1311407272746
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1311407272746
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1311407272746
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1311407272746
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1311407272746
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1311407272747
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1311407272747
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1311407272747
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1311407272747
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1311407272747
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1311407272747
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1311407272747
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1311407272747
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1311407272747
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1311407272747
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1311407272747
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1311407272748
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1311407272748
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1311407272748
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1311407272749
os,sysinfo,,,"macosx",1311407272752
arch,sysinfo,,,"x86_64",1311407272752
ws,sysinfo,,,"cocoa",1311407272752
locale,sysinfo,,,"en_US",1311407272752
processors,sysinfo,,,"2",1311407272752
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311407272752
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1311407272752
java.specification.name,sysinfo,,,"Java Platform API Specification",1311407272752
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311407272752
java.specification.version,sysinfo,,,"1.6",1311407272752
java.vendor,sysinfo,,,"Apple Inc.",1311407272752
java.version,sysinfo,,,"1.6.0_24",1311407272752
java.vm.info,sysinfo,,,"mixed mode",1311407272752
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1311407272752
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311407272752
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311407272752
java.vm.specification.version,sysinfo,,,"1.0",1311407272752
java.vm.vendor,sysinfo,,,"Apple Inc.",1311407272752
java.vm.version,sysinfo,,,"19.1-b02-334",1311407272752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407272827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407273744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407274591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407275327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407277273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407283654
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1311407288534
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1311407288724
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1311407288726
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1311407288760
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1311407289491
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1311407289492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407324304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407326705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407329416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407331310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407334989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407337606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407433418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407438507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407475156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407476969
error,log,,,"Error: null",1311407493719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407493749
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311407493766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407512562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407555426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311407555516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311408118572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311408123618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311408486148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311408487751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311412015359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311412019126
error,log,,,"Error: null",1311412996928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413010567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413011928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413012625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413013153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413013718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413014470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413015406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311413018904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416428081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416430731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416436790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416438077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416494160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311416495555
